step,sim_time_sec,scenario_id,system_type,run_id,random_seed,arrival_rate,queue_length,completed_tasks,active_cores,batch_size,cw_computational_intensity,dw_data_volume_intensity,vr_utilization_variability,wci_index,cpu_utilization_pct,memory_utilization_pct,throughput_tasks_sec,step_overhead_sec,cumulative_overhead_sec
0,0,S1,BASELINE,1,1001,33,0,33,4,32,0.1903,0.1992,0.2606,0.2075,20.7,11.48,33,0,0
1,1,S1,BASELINE,1,1001,19,0,52,4,32,0.1876,0.2164,0.1911,0.1984,10.4,11.76,19,0,0
2,2,S1,BASELINE,1,1001,29,0,81,4,32,0.2001,0.2159,0.2983,0.2253,18,11.65,29,0,0
3,3,S1,BASELINE,1,1001,24,0,105,4,32,0.2061,0.2189,0.1176,0.1929,13.23,11.62,24,0,0
4,4,S1,BASELINE,1,1001,25,0,130,4,32,0.1968,0.2135,0.1582,0.1949,13.65,11.59,25,0,0
5,5,S1,BASELINE,1,1001,28,0,158,4,32,0.2514,0.2105,0.2812,0.2431,13.08,11.56,28,0,0
6,6,S1,BASELINE,1,1001,31,0,189,4,32,0.1925,0.2208,0.1903,0.202,15.26,11.89,31,0,0
7,7,S1,BASELINE,1,1001,31,0,220,4,32,0.1341,0.2099,0.2452,0.1828,17.3,11.78,31,0,0
8,8,S1,BASELINE,1,1001,35,0,255,4,32,0.2257,0.1869,0.2073,0.2084,20.11,11.29,35,0,0
9,9,S1,BASELINE,1,1001,20,0,275,4,32,0.2307,0.1903,0.1879,0.208,11.22,11.23,20,0,0
10,10,S1,BASELINE,1,1001,22,0,297,4,32,0.209,0.2132,0.1573,0.2001,10.18,11.53,22,0,0
11,11,S1,BASELINE,1,1001,25,0,322,4,32,0.2072,0.2267,0.2223,0.2171,11.74,11.66,25,0,0
12,12,S1,BASELINE,1,1001,24,0,346,4,32,0.2747,0.1843,0.1976,0.2277,16.07,11.51,24,0,0
13,13,S1,BASELINE,1,1001,23,0,369,4,32,0.2325,0.2079,0.1066,0.1987,13.92,11.56,23,0,0
14,14,S1,BASELINE,1,1001,28,0,397,4,32,0.1931,0.2254,0.1864,0.2031,19.04,11.85,28,0,0
15,15,S1,BASELINE,1,1001,27,0,424,4,32,0.248,0.203,0.1157,0.2058,16.37,11.58,27,0,0
16,16,S1,BASELINE,1,1001,20,0,444,4,32,0.2065,0.2033,0.2189,0.2078,9.26,11.53,20,0,0
17,17,S1,BASELINE,1,1001,25,0,469,4,32,0.2337,0.207,0.2044,0.2185,15.64,11.84,25,0,0
18,18,S1,BASELINE,1,1001,25,0,494,4,32,0.1949,0.2534,0.175,0.2114,15.11,12.27,25,0,0
19,19,S1,BASELINE,1,1001,31,0,525,4,32,0.2119,0.2174,0.2523,0.2219,18.52,11.57,31,0,0
20,20,S1,BASELINE,1,1001,26,0,551,4,32,0.2098,0.2245,0.2191,0.2168,14.47,11.77,26,0,0
21,21,S1,BASELINE,1,1001,18,0,569,4,32,0.2199,0.215,0.1758,0.2094,11.4,11.87,18,0,0
22,22,S1,BASELINE,1,1001,33,0,602,4,32,0.2015,0.2138,0.2602,0.2176,20.7,11.79,33,0,0
23,23,S1,BASELINE,1,1001,27,0,629,4,32,0.2191,0.2349,0.2728,0.2354,19.26,12.02,27,0,0
24,24,S1,BASELINE,1,1001,17,0,646,4,32,0.1725,0.1646,0.0967,0.1546,9.58,11.03,17,0,0
25,25,S1,BASELINE,1,1001,23,0,669,4,32,0.3015,0.2288,0.1592,0.2476,12.17,11.93,23,0,0
26,26,S1,BASELINE,1,1001,26,0,695,4,32,0.2281,0.1766,0.2633,0.2172,14.55,11.15,26,0,0
27,27,S1,BASELINE,1,1001,27,0,722,4,32,0.1719,0.183,0.1952,0.1805,13.93,11.15,27,0,0
28,28,S1,BASELINE,1,1001,24,0,746,4,32,0.232,0.2211,0.252,0.2322,15.08,11.77,24,0,0
29,29,S1,BASELINE,1,1001,36,0,782,4,32,0.2623,0.1994,0.2162,0.2311,19.25,11.58,36,0,0
30,30,S1,BASELINE,1,1001,30,0,812,4,32,0.2581,0.2198,0.1454,0.2221,18.43,12.01,30,0,0
31,31,S1,BASELINE,1,1001,22,0,834,4,32,0.2338,0.2267,0.2528,0.2351,12.02,11.83,22,0,0
32,32,S1,BASELINE,1,1001,29,0,863,4,32,0.1949,0.2258,0.2013,0.207,14.55,11.78,29,0,0
33,33,S1,BASELINE,1,1001,15,0,878,4,32,0.2298,0.2044,0.1372,0.2024,6.82,11.37,15,0,0
34,34,S1,BASELINE,1,1001,33,0,911,4,32,0.2511,0.2363,0.1966,0.235,16.2,12.24,33,0,0
35,35,S1,BASELINE,1,1001,23,0,934,4,32,0.2043,0.2066,0.213,0.2068,14.39,11.71,23,0,0
36,36,S1,BASELINE,1,1001,30,0,964,4,32,0.2764,0.2017,0.1843,0.2318,17.12,11.46,30,0,0
37,37,S1,BASELINE,1,1001,26,0,990,4,32,0.236,0.1732,0.2014,0.2071,17.65,11.23,26,0,0
38,38,S1,BASELINE,1,1001,19,0,1009,4,32,0.2317,0.1971,0.2614,0.2255,11.95,11.42,19,0,0
39,39,S1,BASELINE,1,1001,20,0,1029,4,32,0.1826,0.2144,0.1876,0.1947,9.4,11.57,20,0,0
40,40,S1,BASELINE,1,1001,22,0,1051,4,32,0.1814,0.1992,0.234,0.1982,12.23,11.57,22,0,0
41,41,S1,BASELINE,1,1001,30,0,1081,4,32,0.2164,0.2024,0.2022,0.2087,15.48,11.65,30,0,0
42,42,S1,BASELINE,1,1001,20,0,1101,4,32,0.2098,0.1835,0.0902,0.1767,7.51,11.41,20,0,0
43,43,S1,BASELINE,1,1001,25,0,1126,4,32,0.4465,0.2437,0.1961,0.3254,12.18,12.05,25,0,0
44,44,S1,BASELINE,1,1001,23,0,1149,4,32,0.2366,0.2165,0.1732,0.2169,11.92,11.87,23,0,0
45,45,S1,BASELINE,1,1001,22,0,1171,4,32,0.2144,0.2326,0.1816,0.2142,11.45,11.96,22,0,0
46,46,S1,BASELINE,1,1001,23,0,1194,4,32,0.2504,0.2011,0.2013,0.2233,15.53,11.59,23,0,0
47,47,S1,BASELINE,1,1001,29,0,1223,4,32,0.2225,0.2235,0.1654,0.2115,14.06,11.92,29,0,0
48,48,S1,BASELINE,1,1001,27,0,1250,4,32,0.171,0.2138,0.2551,0.2028,16.3,12.05,27,0,0
49,49,S1,BASELINE,1,1001,28,0,1278,4,32,0.2686,0.1889,0.1975,0.2265,17.31,11.46,28,0,0
50,50,S1,BASELINE,1,1001,18,0,1296,4,32,0.2464,0.2084,0.1278,0.2094,8.29,11.67,18,0,0
51,51,S1,BASELINE,1,1001,32,0,1328,4,32,0.2103,0.1961,0.21,0.2053,17.82,11.45,32,0,0
52,52,S1,BASELINE,1,1001,25,0,1353,4,32,0.2208,0.1951,0.2052,0.2087,14.04,11.22,25,0,0
53,53,S1,BASELINE,1,1001,20,0,1373,4,32,0.1938,0.2003,0.1524,0.1878,9.9,11.52,20,0,0
54,54,S1,BASELINE,1,1001,25,0,1398,4,32,0.1811,0.229,0.2002,0.2017,11.82,11.96,25,0,0
55,55,S1,BASELINE,1,1001,29,0,1427,4,32,0.2173,0.2114,0.2218,0.2162,15.9,11.62,29,0,0
56,56,S1,BASELINE,1,1001,30,0,1457,4,32,0.1648,0.2046,0.1992,0.1856,15.89,11.6,30,0,0
57,57,S1,BASELINE,1,1001,30,0,1487,4,32,0.2378,0.2197,0.2186,0.2276,17.09,11.77,30,0,0
58,58,S1,BASELINE,1,1001,18,0,1505,4,32,0.2411,0.1824,0.2283,0.218,7.14,10.92,18,0,0
0,0,S1,SAMCS,1,1001,33,0,33,6,32,0.1903,0.1992,0.2606,0.2075,20.7,11.48,33,1.265,1.265
1,2.26,S1,SAMCS,1,1001,19,0,52,6,32,0.1876,0.2164,0.1784,0.1959,6.77,11.76,19,0.015,1.28
2,3.28,S1,SAMCS,1,1001,29,0,81,6,32,0.2001,0.2159,0.2789,0.2214,12.46,11.65,29,0.015,1.295
3,4.29,S1,SAMCS,1,1001,24,0,105,6,32,0.2061,0.2189,0.1016,0.1897,8.65,11.62,24,0.015,1.31
4,5.31,S1,SAMCS,1,1001,25,0,130,8,32,0.1968,0.2135,0.1415,0.1916,8.87,11.59,25,1.265,2.575
5,7.57,S1,SAMCS,1,1001,28,0,158,8,32,0.2514,0.2105,0.2532,0.2374,5.06,11.56,28,0.015,2.59
6,8.59,S1,SAMCS,1,1001,31,0,189,8,32,0.1925,0.2208,0.1592,0.1957,6.39,11.89,31,0.015,2.605
7,9.6,S1,SAMCS,1,1001,31,0,220,8,32,0.1341,0.2099,0.2141,0.1766,8.43,11.78,31,0.015,2.62
8,10.62,S1,SAMCS,1,1001,35,0,255,10,32,0.2257,0.1869,0.1722,0.2014,10.09,11.29,35,1.265,3.885
9,12.88,S1,SAMCS,1,1001,20,0,275,10,32,0.2307,0.1903,0.1661,0.2036,5,11.23,20,0.015,3.9
10,13.9,S1,SAMCS,1,1001,22,0,297,10,32,0.209,0.2132,0.1391,0.1965,5,11.53,22,0.015,3.915
11,14.91,S1,SAMCS,1,1001,25,0,322,10,32,0.2072,0.2267,0.1987,0.2123,5,11.66,25,0.015,3.93
12,15.93,S1,SAMCS,1,1001,24,0,346,12,32,0.2747,0.1843,0.1688,0.2219,7.82,11.51,24,1.265,5.195
13,18.2,S1,SAMCS,1,1001,23,0,369,12,32,0.2325,0.2079,0.0759,0.1926,5.14,11.56,23,0.015,5.21
14,19.21,S1,SAMCS,1,1001,28,0,397,12,32,0.1931,0.2254,0.1489,0.1956,8.35,11.85,28,0.015,5.225
15,20.23,S1,SAMCS,1,1001,27,0,424,12,32,0.248,0.203,0.0796,0.1986,6.06,11.58,27,0.015,5.24
16,21.24,S1,SAMCS,1,1001,20,0,444,14,32,0.2065,0.2033,0.204,0.2049,5,11.53,20,1.265,6.505
17,23.51,S1,SAMCS,1,1001,25,0,469,14,32,0.2337,0.207,0.1686,0.2113,5.41,11.84,25,0.015,6.52
18,24.52,S1,SAMCS,1,1001,25,0,494,14,32,0.1949,0.2534,0.1397,0.2043,5,12.27,25,0.015,6.535
19,25.54,S1,SAMCS,1,1001,31,0,525,14,32,0.2119,0.2174,0.2079,0.213,5.84,11.57,31,0.015,6.55
20,26.55,S1,SAMCS,1,1001,26,0,551,16,32,0.2098,0.2245,0.186,0.2102,5,11.77,26,1.265,7.815
21,28.82,S1,SAMCS,1,1001,18,0,569,16,32,0.2199,0.215,0.1535,0.2049,5,11.87,18,0.015,7.83
22,29.83,S1,SAMCS,1,1001,33,0,602,16,32,0.2015,0.2138,0.2106,0.2076,6.52,11.79,33,0.015,7.845
23,30.85,S1,SAMCS,1,1001,27,0,629,16,32,0.2191,0.2349,0.2322,0.2273,7.66,12.02,27,0.015,7.86
24,31.86,S1,SAMCS,1,1001,17,0,646,16,32,0.1725,0.1646,0.0806,0.1514,5,11.03,17,0.015,7.875
25,32.88,S1,SAMCS,1,1001,23,0,669,16,32,0.3015,0.2288,0.1341,0.2426,5,11.93,23,0.015,7.89
26,33.89,S1,SAMCS,1,1001,26,0,695,16,32,0.2281,0.1766,0.2299,0.2105,5,11.15,26,0.015,7.905
27,34.91,S1,SAMCS,1,1001,27,0,722,16,32,0.1719,0.183,0.164,0.1742,5,11.15,27,0.015,7.92
28,35.92,S1,SAMCS,1,1001,24,0,746,16,32,0.232,0.2211,0.2167,0.2251,5,11.77,24,0.015,7.935
29,36.94,S1,SAMCS,1,1001,36,0,782,16,32,0.2623,0.1994,0.1664,0.2211,5,11.58,36,0.015,7.95
30,37.95,S1,SAMCS,1,1001,30,0,812,16,32,0.2581,0.2198,0.1003,0.2131,5.54,12.01,30,0.015,7.965
31,38.97,S1,SAMCS,1,1001,22,0,834,16,32,0.2338,0.2267,0.2282,0.2302,5,11.83,22,0.015,7.98
32,39.98,S1,SAMCS,1,1001,29,0,863,16,32,0.1949,0.2258,0.1678,0.2003,5,11.78,29,0.015,7.995
33,41,S1,SAMCS,1,1001,15,0,878,16,32,0.2298,0.2044,0.1308,0.2011,5,11.37,15,0.015,8.01
34,42.01,S1,SAMCS,1,1001,33,0,911,16,32,0.2511,0.2363,0.1574,0.2272,5,12.24,33,0.015,8.025
35,43.03,S1,SAMCS,1,1001,23,0,934,16,32,0.2043,0.2066,0.1801,0.2003,5,11.71,23,0.015,8.04
36,44.04,S1,SAMCS,1,1001,30,0,964,16,32,0.2764,0.2017,0.1419,0.2233,5,11.46,30,0.015,8.055
37,45.06,S1,SAMCS,1,1001,26,0,990,16,32,0.236,0.1732,0.1623,0.1993,6.48,11.23,26,0.015,8.07
38,46.07,S1,SAMCS,1,1001,19,0,1009,16,32,0.2317,0.1971,0.2371,0.2207,5,11.42,19,0.015,8.085
39,47.09,S1,SAMCS,1,1001,20,0,1029,16,32,0.1826,0.2144,0.1722,0.1916,5,11.57,20,0.015,8.1
40,48.1,S1,SAMCS,1,1001,22,0,1051,16,32,0.1814,0.1992,0.2087,0.1931,5,11.57,22,0.015,8.115
41,49.12,S1,SAMCS,1,1001,30,0,1081,16,32,0.2164,0.2024,0.1656,0.2013,5,11.65,30,0.015,8.13
42,50.13,S1,SAMCS,1,1001,20,0,1101,16,32,0.2098,0.1835,0.0814,0.1749,5,11.41,20,0.015,8.145
43,51.15,S1,SAMCS,1,1001,25,0,1126,16,32,0.4465,0.2437,0.171,0.3204,5,12.05,25,0.015,8.16
44,52.16,S1,SAMCS,1,1001,23,0,1149,16,32,0.2366,0.2165,0.149,0.212,5,11.87,23,0.015,8.175
45,53.18,S1,SAMCS,1,1001,22,0,1171,16,32,0.2144,0.2326,0.159,0.2097,5,11.96,22,0.015,8.19
46,54.19,S1,SAMCS,1,1001,23,0,1194,16,32,0.2504,0.2011,0.1667,0.2164,5.65,11.59,23,0.015,8.205
47,55.21,S1,SAMCS,1,1001,29,0,1223,16,32,0.2225,0.2235,0.1337,0.2051,5,11.92,29,0.015,8.22
48,56.22,S1,SAMCS,1,1001,27,0,1250,16,32,0.171,0.2138,0.2156,0.1949,5,12.05,27,0.015,8.235
49,57.24,S1,SAMCS,1,1001,28,0,1278,16,32,0.2686,0.1889,0.1554,0.218,5.28,11.46,28,0.015,8.25
50,58.25,S1,SAMCS,1,1001,18,0,1296,16,32,0.2464,0.2084,0.1163,0.2071,5,11.67,18,0.015,8.265
51,59.27,S1,SAMCS,1,1001,32,0,1328,16,32,0.2103,0.1961,0.1651,0.1963,5,11.45,32,0.015,8.28
52,60.28,S1,SAMCS,1,1001,25,0,1353,16,32,0.2208,0.1951,0.1735,0.2023,5,11.22,25,0.015,8.295
53,61.3,S1,SAMCS,1,1001,20,0,1373,16,32,0.1938,0.2003,0.1353,0.1844,5,11.52,20,0.015,8.31
54,62.31,S1,SAMCS,1,1001,25,0,1398,16,32,0.1811,0.229,0.1764,0.1969,5,11.96,25,0.015,8.325
55,63.33,S1,SAMCS,1,1001,29,0,1427,16,32,0.2173,0.2114,0.1836,0.2085,5,11.62,29,0.015,8.34
56,64.34,S1,SAMCS,1,1001,30,0,1457,16,32,0.1648,0.2046,0.1611,0.178,5,11.6,30,0.015,8.355
57,65.36,S1,SAMCS,1,1001,30,0,1487,16,32,0.2378,0.2197,0.1763,0.2192,5,11.77,30,0.015,8.37
58,66.37,S1,SAMCS,1,1001,18,0,1505,16,32,0.2411,0.1824,0.2208,0.2165,5,10.92,18,0.015,8.385
0,0,S1,BASELINE,2,1002,17,0,17,4,32,0.2474,0.1854,0.2374,0.2237,11,11.07,17,0,0
1,1,S1,BASELINE,2,1002,25,0,42,4,32,0.2715,0.1969,0.3289,0.2568,16.44,11.44,25,0,0
2,2,S1,BASELINE,2,1002,30,0,72,4,32,0.2246,0.1991,0.1129,0.1933,19.1,11.57,30,0,0
3,3,S1,BASELINE,2,1002,27,0,99,4,32,0.2402,0.2121,0.2086,0.224,20.15,11.58,27,0,0
4,4,S1,BASELINE,2,1002,22,0,121,4,32,0.243,0.2286,0.1408,0.2175,13.09,11.8,22,0,0
5,5,S1,BASELINE,2,1002,32,0,153,4,32,0.1673,0.2362,0.1581,0.1896,18.6,12.05,32,0,0
6,6,S1,BASELINE,2,1002,29,0,182,4,32,0.2278,0.1991,0.1605,0.2043,14.66,11.45,29,0,0
7,7,S1,BASELINE,2,1002,20,0,202,4,32,0.1928,0.2063,0.2115,0.2013,10.7,11.46,20,0,0
8,8,S1,BASELINE,2,1002,29,0,231,4,32,0.1916,0.2429,0.1858,0.2084,18.03,11.93,29,0,0
9,9,S1,BASELINE,2,1002,34,0,265,4,32,0.146,0.1993,0.2256,0.1806,21.59,11.56,34,0,0
10,10,S1,BASELINE,2,1002,34,0,299,4,32,0.2455,0.2103,0.2075,0.2256,15.78,11.55,34,0,0
11,11,S1,BASELINE,2,1002,25,0,324,4,32,0.216,0.2084,0.1858,0.2073,10.76,11.73,25,0,0
12,12,S1,BASELINE,2,1002,20,0,344,4,32,0.2133,0.2445,0.2348,0.2285,14.4,11.8,20,0,0
13,13,S1,BASELINE,2,1002,23,0,367,4,32,0.2131,0.2242,0.1926,0.2129,11.48,11.75,23,0,0
14,14,S1,BASELINE,2,1002,20,0,387,4,32,0.2572,0.2164,0.1995,0.2314,8.9,11.93,20,0,0
15,15,S1,BASELINE,2,1002,29,0,416,4,32,0.2338,0.2248,0.2537,0.2346,16.6,11.94,29,0,0
16,16,S1,BASELINE,2,1002,23,0,439,4,32,0.2125,0.1928,0.1798,0.199,14.38,11.41,23,0,0
17,17,S1,BASELINE,2,1002,21,0,460,4,32,0.2011,0.2268,0.2056,0.211,10.33,11.97,21,0,0
18,18,S1,BASELINE,2,1002,27,0,487,4,32,0.1881,0.236,0.1871,0.2047,16.29,12.16,27,0,0
19,19,S1,BASELINE,2,1002,28,0,515,4,32,0.1942,0.2175,0.2047,0.2045,14.96,11.73,28,0,0
20,20,S1,BASELINE,2,1002,24,0,539,4,32,0.2576,0.2371,0.1729,0.2335,18.37,11.95,24,0,0
21,21,S1,BASELINE,2,1002,19,0,558,4,32,0.1757,0.2502,0.1631,0.1992,11.42,12.07,19,0,0
22,22,S1,BASELINE,2,1002,23,0,581,4,32,0.2279,0.2057,0.1385,0.2022,9.86,11.56,23,0,0
23,23,S1,BASELINE,2,1002,32,0,613,4,32,0.2286,0.2056,0.2356,0.2219,15.25,11.72,32,0,0
24,24,S1,BASELINE,2,1002,28,0,641,4,32,0.2181,0.2168,0.2599,0.226,16.31,11.84,28,0,0
25,25,S1,BASELINE,2,1002,33,0,674,4,32,0.2869,0.1956,0.2354,0.2446,17.03,11.3,33,0,0
26,26,S1,BASELINE,2,1002,24,0,698,4,32,0.2369,0.2171,0.1919,0.221,12.57,11.74,24,0,0
27,27,S1,BASELINE,2,1002,30,0,728,4,32,0.1938,0.2233,0.3094,0.2273,17.05,11.9,30,0,0
28,28,S1,BASELINE,2,1002,28,0,756,4,32,0.1724,0.2342,0.1895,0.1974,16.13,12.11,28,0,0
29,29,S1,BASELINE,2,1002,28,0,784,4,32,0.2564,0.2417,0.1805,0.2361,16.35,12.25,28,0,0
30,30,S1,BASELINE,2,1002,21,0,805,4,32,0.1978,0.1791,0.1981,0.1913,10.57,11.17,21,0,0
31,31,S1,BASELINE,2,1002,30,0,835,4,32,0.2687,0.22,0.1785,0.2336,16.28,11.74,30,0,0
32,32,S1,BASELINE,2,1002,26,0,861,4,32,0.197,0.2077,0.1937,0.2001,15.45,11.45,26,0,0
33,33,S1,BASELINE,2,1002,25,0,886,4,32,0.2235,0.1862,0.1725,0.2002,11.42,11.22,25,0,0
34,34,S1,BASELINE,2,1002,31,0,917,4,32,0.2532,0.2148,0.1689,0.2229,18.07,11.98,31,0,0
35,35,S1,BASELINE,2,1002,27,0,944,4,32,0.2493,0.2078,0.2052,0.2259,12.67,11.51,27,0,0
36,36,S1,BASELINE,2,1002,26,0,970,4,32,0.2631,0.2049,0.2304,0.2362,17.36,11.74,26,0,0
37,37,S1,BASELINE,2,1002,19,0,989,4,32,0.1939,0.213,0.1747,0.1967,8.76,11.61,19,0,0
