step,sim_time_sec,scenario_id,run_id,random_seed,wci,workload_intensity_cw,resource_allocation_cores,decision,action,prev_cores,prev_batch_size,prev_cpu_util,prev_vr,updated_cores,updated_batch_size,overhead_cost_sec,trigger_reason
0,0,S1,1,1001,0.2075,0.19033710033310458,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,20.695728372712434,0.2606224840983084,6,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (20.7% >= 0.82%)
4,5.31,S1,1,1001,0.1916,0.19676843389828316,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,8.872667830119646,0.14146148608384848,8,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (8.9% >= 0.82%)
8,10.62,S1,1,1001,0.2014,0.2257128709909766,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,10.088440144264776,0.17217193215654752,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (10.1% >= 0.82%)
12,15.93,S1,1,1001,0.2219,0.27471071393708,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,7.820431640085217,0.16877741361260543,12,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (7.8% >= 0.82%)
16,21.24,S1,1,1001,0.2049,0.20646999039261413,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.20398086205405253,14,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,1,1001,0.2102,0.2097806144190044,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.18595522031833084,16,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,2,1002,0.2237,0.24741330783509244,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,10.999366766881364,0.23736650670709214,6,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (11.0% >= 0.82%)
4,5.31,S1,2,1002,0.2146,0.24303579837533104,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,8.894047175515537,0.1260592828260401,8,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (8.9% >= 0.82%)
8,10.62,S1,2,1002,0.2026,0.19155354475758388,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,9.72103114906393,0.15673717524485245,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (9.7% >= 0.82%)
12,15.93,S1,2,1002,0.2237,0.21331146152790892,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,7.521750367968931,0.21076799232693472,12,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (7.5% >= 0.82%)
16,21.24,S1,2,1002,0.1929,0.21245799913653618,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5.601642479593465,0.14902543188546769,14,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.6% >= 0.82%)
20,26.55,S1,2,1002,0.2266,0.25762322726283493,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,8.548654902579043,0.138487359220763,16,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (8.5% >= 0.82%)
0,0,S1,3,1003,0.2195,0.19964537044108743,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,18.186829318784646,0.23857792109516662,6,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (18.2% >= 0.82%)
4,5.31,S1,3,1003,0.217,0.21580361178819096,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,15.060566579177623,0.20221781209637008,8,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (15.1% >= 0.82%)
8,10.62,S1,3,1003,0.2219,0.21611696502136885,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5.141952959358801,0.227268361364461,10,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.1% >= 0.82%)
12,15.93,S1,3,1003,0.2087,0.20106294167353073,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,8.184277834117628,0.2304397891675445,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (8.2% >= 0.82%)
16,21.24,S1,3,1003,0.2187,0.20239343301884088,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,7.6474009687113735,0.24829649416197125,14,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (7.6% >= 0.82%)
20,26.55,S1,3,1003,0.2197,0.26489882632096234,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.13520284341582633,16,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,4,1004,0.1891,0.17925463547423978,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,9.920686650418718,0.2045576465262515,6,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (9.9% >= 0.82%)
4,5.31,S1,4,1004,0.1921,0.2206141902309872,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,9.874249698087116,0.09364149529490833,8,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (9.9% >= 0.82%)
8,10.62,S1,4,1004,0.1916,0.21045191292990392,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5,0.15680260098031604,10,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
12,15.93,S1,4,1004,0.1994,0.23800747843802605,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5.030581231914353,0.12865690621317755,12,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S1,4,1004,0.2317,0.3131844071685313,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,6.006340018167614,0.10101543979652765,14,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (6.0% >= 0.82%)
20,26.55,S1,4,1004,0.2383,0.26396569385826596,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,6.01231978500343,0.18229480711018534,16,32,1.25,High complexity (WCI=0.24 >= 0.65) or CPU saturation (6.0% >= 0.82%)
0,0,S1,5,1005,0.2018,0.1768124348121781,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,12.889961238729938,0.18758264254109974,6,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (12.9% >= 0.82%)
4,5.31,S1,5,1005,0.2002,0.20778263286966087,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,16.05846522896915,0.19010431710866257,8,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (16.1% >= 0.82%)
8,10.62,S1,5,1005,0.1838,0.1786405373513785,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,6.9635895642868775,0.15937341281921943,10,32,1.25,High complexity (WCI=0.18 >= 0.65) or CPU saturation (7.0% >= 0.82%)
12,15.93,S1,5,1005,0.2116,0.22285551265456094,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,6.242019967064945,0.20156593368262934,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (6.2% >= 0.82%)
16,21.24,S1,5,1005,0.2178,0.22791581879556705,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.1865917488593447,14,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,5,1005,0.1892,0.1841725598842518,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,6.215016925714948,0.1748192237095283,16,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (6.2% >= 0.82%)
0,0,S1,6,1006,0.2476,0.2881640965412588,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,15.415625459645055,0.21622225104984558,6,32,1.25,High complexity (WCI=0.25 >= 0.65) or CPU saturation (15.4% >= 0.82%)
4,5.31,S1,6,1006,0.2088,0.23482515719224364,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,10.197637223794368,0.16945700903322058,8,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (10.2% >= 0.82%)
8,10.62,S1,6,1006,0.1942,0.17373214575306742,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,6.522191239956067,0.20349043672446912,10,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (6.5% >= 0.82%)
12,15.93,S1,6,1006,0.2097,0.20180421554150388,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,6.750262084030342,0.2087134295070235,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (6.8% >= 0.82%)
16,21.24,S1,6,1006,0.2079,0.20759980926831476,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,7.55384772869628,0.2047608015629776,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (7.6% >= 0.82%)
20,26.55,S1,6,1006,0.1853,0.15013423694797368,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,6.243381363074209,0.2102985521090136,16,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (6.2% >= 0.82%)
0,0,S1,7,1007,0.2289,0.25434688345647544,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,10.1730380933499,0.1945149858082561,6,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (10.2% >= 0.82%)
4,5.31,S1,7,1007,0.1957,0.21193437693062145,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,10.713974960236989,0.15093610532942853,8,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (10.7% >= 0.82%)
8,10.62,S1,7,1007,0.1923,0.17125518851549268,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5,0.1965101704922497,10,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
12,15.93,S1,7,1007,0.2102,0.22331789766813678,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5.494241247306716,0.18833290271809563,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.5% >= 0.82%)
16,21.24,S1,7,1007,0.217,0.25931270096806247,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.1317433667573288,14,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,7,1007,0.2201,0.25374037723674403,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5.067065370138462,0.21074933720075154,16,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.1% >= 0.82%)
0,0,S1,8,1008,0.2296,0.2457636269510055,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,17.900831220106053,0.24248159151436166,6,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (17.9% >= 0.82%)
4,5.31,S1,8,1008,0.2071,0.20213331839292195,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,11.42733576422286,0.1623537709142332,8,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (11.4% >= 0.82%)
8,10.62,S1,8,1008,0.1957,0.2129055787442134,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,7.56463362101499,0.11470758643438297,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (7.6% >= 0.82%)
12,15.93,S1,8,1008,0.2234,0.21649355758528993,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5,0.26740921637483595,12,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S1,8,1008,0.2086,0.22543876445076194,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.18091129405806272,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,8,1008,0.2167,0.2011783724899677,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.23381615196120487,16,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,9,1009,0.187,0.21367459151981041,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,15.696312464431944,0.1713582611275734,6,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (15.7% >= 0.82%)
4,5.31,S1,9,1009,0.1677,0.1789426947866462,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,8.811517809101632,0.09467667298516402,8,32,1.25,High complexity (WCI=0.17 >= 0.65) or CPU saturation (8.8% >= 0.82%)
8,10.62,S1,9,1009,0.337,0.49262368994838784,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,9.146222096712437,0.16646793975327745,10,32,1.25,High complexity (WCI=0.34 >= 0.65) or CPU saturation (9.1% >= 0.82%)
12,15.93,S1,9,1009,0.2118,0.24332999446038048,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,8.058897298112278,0.11209808401833374,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (8.1% >= 0.82%)
16,21.24,S1,9,1009,0.1952,0.17932757065566052,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5.969779439861671,0.18037753673633627,14,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (6.0% >= 0.82%)
20,26.55,S1,9,1009,0.203,0.21472684316235327,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.15990470572111243,16,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,10,1010,0.2113,0.20207923429323432,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,15.381371710388914,0.20910767500568597,6,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (15.4% >= 0.82%)
4,5.31,S1,10,1010,0.1827,0.1404924871398247,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,6.898964746361645,0.21913666840741408,8,32,1.25,High complexity (WCI=0.18 >= 0.65) or CPU saturation (6.9% >= 0.82%)
8,10.62,S1,10,1010,0.1966,0.21682926502957817,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5,0.1422563789845007,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
12,15.93,S1,10,1010,0.2171,0.24153221481884413,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,8.113461773913437,0.19367088420680412,12,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (8.1% >= 0.82%)
16,21.24,S1,10,1010,0.2108,0.20737862427222867,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.21316826061895544,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,10,1010,0.1975,0.23302395536251433,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.1413357658335418,16,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,11,1011,0.221,0.25821198608609575,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,10.019026333772299,0.17407076779033803,6,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (10.0% >= 0.82%)
4,5.31,S1,11,1011,0.2199,0.25663536637094686,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,10.49185536287578,0.19120671901563596,8,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (10.5% >= 0.82%)
8,10.62,S1,11,1011,0.1881,0.17727166123143234,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,6.211623464548794,0.13118815287555866,10,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (6.2% >= 0.82%)
12,15.93,S1,11,1011,0.1905,0.2156749649087921,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5,0.16319538551916368,12,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S1,11,1011,0.2166,0.22962118326014624,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5.554557069134835,0.19516195124911703,14,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.6% >= 0.82%)
20,26.55,S1,11,1011,0.2088,0.21892580345659,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.19032101616124528,16,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,12,1012,0.1919,0.19770252228778631,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,13.034487894205519,0.13100025389072503,6,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (13.0% >= 0.82%)
4,5.31,S1,12,1012,0.1938,0.21531768864564005,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,10.992869001127259,0.1805537491184681,8,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (11.0% >= 0.82%)
8,10.62,S1,12,1012,0.1883,0.1874631646114503,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5.77987272218977,0.1963785772288973,10,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.8% >= 0.82%)
12,15.93,S1,12,1012,0.2062,0.21304523802140043,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,8.202044267192838,0.14948122069704162,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (8.2% >= 0.82%)
16,21.24,S1,12,1012,0.2217,0.26934697891633114,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.15039688771145765,14,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,12,1012,0.2129,0.251684457841331,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,7.941863248360398,0.14057515539052406,16,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (7.9% >= 0.82%)
0,0,S1,13,1013,0.2195,0.25522072207227575,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,11.044636509201766,0.16064265837703273,6,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (11.0% >= 0.82%)
4,5.31,S1,13,1013,0.1985,0.19067474977007792,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,11.397212491808336,0.1704179391099524,8,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (11.4% >= 0.82%)
8,10.62,S1,13,1013,0.2049,0.20678156024748437,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,8.344422582506088,0.19267244926457427,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (8.3% >= 0.82%)
12,15.93,S1,13,1013,0.1733,0.17733308550485677,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5.64753416699876,0.12349420573376933,12,32,1.25,High complexity (WCI=0.17 >= 0.65) or CPU saturation (5.6% >= 0.82%)
16,21.24,S1,13,1013,0.2114,0.24226253432036268,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,9.742251508925099,0.10881000668414985,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (9.7% >= 0.82%)
20,26.55,S1,13,1013,0.2213,0.22256795387240805,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,7.807128572357187,0.1947007145483374,16,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (7.8% >= 0.82%)
0,0,S1,14,1014,0.1959,0.17965219334890992,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,14.25284102683484,0.2231379844139199,6,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (14.3% >= 0.82%)
4,5.31,S1,14,1014,0.2109,0.21154640226896132,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,9.021429434585183,0.17744329482558882,8,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (9.0% >= 0.82%)
8,10.62,S1,14,1014,0.2142,0.20990893546197015,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,6.316013154366243,0.1936916195694581,10,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (6.3% >= 0.82%)
12,15.93,S1,14,1014,0.2306,0.25638068171380796,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,8.116268658866238,0.17995989383937788,12,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (8.1% >= 0.82%)
16,21.24,S1,14,1014,0.3132,0.46980078581208873,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.14136168429711699,14,32,1.25,High complexity (WCI=0.31 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,14,1014,0.2201,0.2530714320127721,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.1933090074052144,16,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,15,1015,0.211,0.22820437459185744,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,11.700049935293844,0.18213644162666454,6,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (11.7% >= 0.82%)
4,5.31,S1,15,1015,0.2157,0.22664287452311402,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,8.947245791889133,0.2085991325521886,8,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (8.9% >= 0.82%)
8,10.62,S1,15,1015,0.2007,0.20141467903257806,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5,0.13483505166248233,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
12,15.93,S1,15,1015,0.2288,0.26842523716343075,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5,0.16771892496556862,12,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S1,15,1015,0.21,0.22111021248430462,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,10.806716448490972,0.18642716106171706,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (10.8% >= 0.82%)
20,26.55,S1,15,1015,0.1899,0.22041614355049435,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.13483911450146546,16,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,16,1016,0.2153,0.2083142614151849,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,14.623662315899411,0.21577076322549812,6,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (14.6% >= 0.82%)
4,5.31,S1,16,1016,0.2358,0.27012197178401687,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,9.50956435010879,0.2081174948441583,8,32,1.25,High complexity (WCI=0.24 >= 0.65) or CPU saturation (9.5% >= 0.82%)
8,10.62,S1,16,1016,0.2237,0.2529930181629405,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,9.859107794836962,0.22990938835447117,10,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (9.9% >= 0.82%)
12,15.93,S1,16,1016,0.1917,0.18014662766779213,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,7.4302026921891775,0.19051073980999061,12,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (7.4% >= 0.82%)
16,21.24,S1,16,1016,0.2149,0.24709183900925688,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.13828393362641142,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,16,1016,0.2009,0.2526800884318231,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.06104061356710755,16,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,17,1017,0.2093,0.2278117445580238,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,12.511443491789583,0.18768244298077377,6,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (12.5% >= 0.82%)
4,5.31,S1,17,1017,0.2279,0.2543727983769581,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,6.76914945343773,0.22491281156988852,8,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (6.8% >= 0.82%)
8,10.62,S1,17,1017,0.2188,0.24313430717153686,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,12.549337433818094,0.16777033428757032,10,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (12.5% >= 0.82%)
12,15.93,S1,17,1017,0.1929,0.17733455019833955,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5,0.22540482420720204,12,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S1,17,1017,0.22,0.2400341022753465,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.19765899090793657,14,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,17,1017,0.21,0.21967503114851417,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.15149742166966906,16,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,18,1018,0.1876,0.17163940467810646,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,21.355591516903782,0.17658550857619792,6,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (21.4% >= 0.82%)
4,5.31,S1,18,1018,0.2102,0.2325136019465797,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,8.721721635832983,0.17539172617997717,8,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (8.7% >= 0.82%)
8,10.62,S1,18,1018,0.2098,0.2075552735816087,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,8.119556082201315,0.17606894063037484,10,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (8.1% >= 0.82%)
12,15.93,S1,18,1018,0.193,0.19497223322765142,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,8.214044698269419,0.2175416845211517,12,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (8.2% >= 0.82%)
16,21.24,S1,18,1018,0.1968,0.18483460961160894,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.1925146182755027,14,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S1,18,1018,0.1897,0.20768972709934858,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.09714928081651523,16,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
0,0,S1,19,1019,0.2245,0.2586970112555681,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,10.094974968252753,0.19380174082150264,6,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (10.1% >= 0.82%)
4,5.31,S1,19,1019,0.2205,0.21131864361290337,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,14.351724497733645,0.2551844396820532,8,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (14.4% >= 0.82%)
8,10.62,S1,19,1019,0.205,0.21752239591579067,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5,0.1622829033182594,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
12,15.93,S1,19,1019,0.1923,0.21153216794291163,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5.665441235367676,0.12366333900958201,12,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.7% >= 0.82%)
16,21.24,S1,19,1019,0.1934,0.19751284101292663,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5.989427828791932,0.1728063210129332,14,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (6.0% >= 0.82%)
20,26.55,S1,19,1019,0.1687,0.16470878477187753,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,6.902720304767074,0.13257078457481034,16,32,1.25,High complexity (WCI=0.17 >= 0.65) or CPU saturation (6.9% >= 0.82%)
